train_family,test_family,mode,model,seed,case,Re,parameters,epoch,training_seconds,inference_seconds,checkpoint_sha256,psi_rel_l2,velocity_rel_l2,interior_vorticity_rel_l2,divergence_core_rms,lid_derivative_rmse,primary_vortex_location_error
constant,diverse,direct,pod_deeponet,7,diverse_test_0005,326.11288015095056,3704.0,167.0,0.5153091440006392,2.0619333857515205e-05,16e19e57ec765966882551985b72952d47a0053f4ce811fd12aba1b1952d822f,0.23536172554340742,0.235852025010745,0.3395400865766647,9.115792920511012e-08,0.24146165031015904,0.04166666666666663
constant,ood_shape,direct,pod_deeponet,7,ood_shape_0000,322.0476102060863,3704.0,167.0,0.5153091440006392,1.9267332390882075e-05,16e19e57ec765966882551985b72952d47a0053f4ce811fd12aba1b1952d822f,0.2209214107658234,0.26068273325237873,0.5939003000340025,7.499153298340389e-08,0.23995768790475072,0.0
constant,ood_shape,direct,pod_deeponet,7,ood_shape_0001,236.44026808360903,3704.0,167.0,0.5153091440006392,1.9267332390882075e-05,16e19e57ec765966882551985b72952d47a0053f4ce811fd12aba1b1952d822f,0.862054581780982,0.7201840421953815,0.7598591157817243,8.862799205644478e-08,0.3033244079498962,0.1767766952966369
constant,ood_shape,direct,pod_deeponet,7,ood_shape_0002,180.95100059158364,3704.0,167.0,0.5153091440006392,1.9267332390882075e-05,16e19e57ec765966882551985b72952d47a0053f4ce811fd12aba1b1952d822f,0.3770750742391567,0.40753121104704754,0.7112970127704138,8.048984767583534e-08,0.24007108751884532,0.04166666666666674
constant,ood_shape,direct,pod_deeponet,7,ood_shape_0003,208.6074759394159,3704.0,167.0,0.5153091440006392,1.9267332390882075e-05,16e19e57ec765966882551985b72952d47a0053f4ce811fd12aba1b1952d822f,0.5108246805321587,0.45885535785529225,0.5582099891102617,9.050764049334248e-08,0.23103077169689465,0.0931694990624912
constant,ood_shape,direct,pod_deeponet,7,ood_shape_0004,374.64532673286527,3704.0,167.0,0.5153091440006392,1.9267332390882075e-05,16e19e57ec765966882551985b72952d47a0053f4ce811fd12aba1b1952d822f,0.7329381227556852,0.7441102106834142,0.8487671265809495,7.532202062066062e-08,0.2865037773031993,0.0931694990624912
constant,ood_shape,direct,pod_deeponet,7,ood_shape_0005,145.49153445980784,3704.0,167.0,0.5153091440006392,1.9267332390882075e-05,16e19e57ec765966882551985b72952d47a0053f4ce811fd12aba1b1952d822f,0.1945199045074356,0.28034280951175383,0.6151901134813568,7.682612590542703e-08,0.28344169214232495,0.04166666666666674
constant,ood_re,direct,pod_deeponet,7,ood_re_0000,566.4474875225259,3704.0,167.0,0.5153091440006392,1.7861833233231057e-05,16e19e57ec765966882551985b72952d47a0053f4ce811fd12aba1b1952d822f,0.1902269483425301,0.27638707908048354,0.3835257552485795,7.559646775234796e-08,0.38874619901396623,0.08333333333333337
constant,ood_re,direct,pod_deeponet,7,ood_re_0001,490.14181715065223,3704.0,167.0,0.5153091440006392,1.7861833233231057e-05,16e19e57ec765966882551985b72952d47a0053f4ce811fd12aba1b1952d822f,0.1264402684555272,0.19111038180917705,0.282332241053641,8.764683911977045e-08,0.3636743333412345,0.04166666666666663
constant,ood_re,direct,pod_deeponet,7,ood_re_0002,533.202596381457,3704.0,167.0,0.5153091440006392,1.7861833233231057e-05,16e19e57ec765966882551985b72952d47a0053f4ce811fd12aba1b1952d822f,0.21619936910996765,0.28578761644683504,0.35305908490824206,9.351553131864421e-08,0.3046178843643286,0.08333333333333337
constant,ood_re,direct,pod_deeponet,7,ood_re_0003,592.5167238454294,3704.0,167.0,0.5153091440006392,1.7861833233231057e-05,16e19e57ec765966882551985b72952d47a0053f4ce811fd12aba1b1952d822f,0.552793276471192,0.6206769515788234,0.735874703793938,8.528559902742927e-08,0.1737590348513107,0.1317615691736825
constant,ood_re,direct,pod_deeponet,7,ood_re_0004,489.1490754145391,3704.0,167.0,0.5153091440006392,1.7861833233231057e-05,16e19e57ec765966882551985b72952d47a0053f4ce811fd12aba1b1952d822f,0.20400148049610856,0.2856197749815414,0.5784214357445379,7.474012875263725e-08,0.21293917147623792,0.08333333333333337
constant,ood_re,direct,pod_deeponet,7,ood_re_0005,561.89866888648,3704.0,167.0,0.5153091440006392,1.7861833233231057e-05,16e19e57ec765966882551985b72952d47a0053f4ce811fd12aba1b1952d822f,0.18689878085831318,0.30782554834770304,0.5737509957297557,8.168799325858345e-08,0.381533095548499,0.08333333333333337
constant,constant,direct,unet,7,constant_test_0000,378.39963682209583,15013.0,299.0,4.742990128004749,0.00028757516580905457,fcbe84fd695f2a1be09e90ef2438db5bb9f2c2c773a5036efdb2166e0ea153c2,0.043069951910259655,0.11063612324687946,0.5552861999887502,8.11161839919805e-08,0.3684640632442422,0.0
constant,constant,direct,unet,7,constant_test_0001,275.5175743523432,15013.0,299.0,4.742990128004749,0.00028757516580905457,fcbe84fd695f2a1be09e90ef2438db5bb9f2c2c773a5036efdb2166e0ea153c2,0.029370638440018814,0.0733060386125914,0.4505043816051195,8.473428891875301e-08,0.3380305311347596,0.0
constant,constant,direct,unet,7,constant_test_0002,205.77449124508615,15013.0,299.0,4.742990128004749,0.00028757516580905457,fcbe84fd695f2a1be09e90ef2438db5bb9f2c2c773a5036efdb2166e0ea153c2,0.028459009333409373,0.06359307581847275,0.3920957729469541,8.06523274832216e-08,0.3224933490320196,0.0
constant,constant,direct,unet,7,constant_test_0003,356.31307787809095,15013.0,299.0,4.742990128004749,0.00028757516580905457,fcbe84fd695f2a1be09e90ef2438db5bb9f2c2c773a5036efdb2166e0ea153c2,0.037081155874379955,0.10002906172517848,0.5325202220598717,7.391875556095329e-08,0.3613316349587272,0.04166666666666674
constant,constant,direct,unet,7,constant_test_0004,364.9641357923895,15013.0,299.0,4.742990128004749,0.00028757516580905457,fcbe84fd695f2a1be09e90ef2438db5bb9f2c2c773a5036efdb2166e0ea153c2,0.03920603637210049,0.10401049341367566,0.5414583946533696,7.682434244316028e-08,0.3640931637895804,0.04166666666666674
constant,constant,direct,unet,7,constant_test_0005,326.11288015095056,15013.0,299.0,4.742990128004749,0.00028757516580905457,fcbe84fd695f2a1be09e90ef2438db5bb9f2c2c773a5036efdb2166e0ea153c2,0.03188987567434221,0.08786948540574765,0.5012971500636959,7.469410689964207e-08,0.35205675898902866,0.0
constant,diverse,direct,unet,7,diverse_test_0000,378.39963682209583,15013.0,299.0,4.742990128004749,0.0002489221660653129,fcbe84fd695f2a1be09e90ef2438db5bb9f2c2c773a5036efdb2166e0ea153c2,0.21265253470955275,0.3083903101304701,0.5234421013161008,7.861417117283054e-08,0.2175634481167194,0.04166666666666663
constant,diverse,direct,unet,7,diverse_test_0001,275.5175743523432,15013.0,299.0,4.742990128004749,0.0002489221660653129,fcbe84fd695f2a1be09e90ef2438db5bb9f2c2c773a5036efdb2166e0ea153c2,0.20801557288499017,0.2534266578658741,0.5066958416664974,7.64712879686158e-08,0.3195741201732095,0.04166666666666663
constant,diverse,direct,unet,7,diverse_test_0002,205.77449124508615,15013.0,299.0,4.742990128004749,0.0002489221660653129,fcbe84fd695f2a1be09e90ef2438db5bb9f2c2c773a5036efdb2166e0ea153c2,0.1596134153242578,0.19466913578806497,0.37641983935423545,9.053176341922153e-08,0.15541922764020383,0.04166666666666663
constant,diverse,direct,unet,7,diverse_test_0003,356.31307787809095,15013.0,299.0,4.742990128004749,0.0002489221660653129,fcbe84fd695f2a1be09e90ef2438db5bb9f2c2c773a5036efdb2166e0ea153c2,0.22649896028072242,0.25534457638852653,0.5787153294362987,8.23171149022528e-08,0.21564703297896068,0.0
constant,diverse,direct,unet,7,diverse_test_0004,364.9641357923895,15013.0,299.0,4.742990128004749,0.0002489221660653129,fcbe84fd695f2a1be09e90ef2438db5bb9f2c2c773a5036efdb2166e0ea153c2,0.8591668978486615,0.8753332849614143,0.8394296067318527,9.717118842900163e-08,0.46086915184183497,0.04166666666666674
constant,diverse,direct,unet,7,diverse_test_0005,326.11288015095056,15013.0,299.0,4.742990128004749,0.0002489221660653129,fcbe84fd695f2a1be09e90ef2438db5bb9f2c2c773a5036efdb2166e0ea153c2,0.38205289382393265,0.4170516292626082,0.5823906564268949,8.158118447454399e-08,0.32986529620480587,0.04166666666666674
constant,ood_shape,direct,unet,7,ood_shape_0000,322.0476102060863,15013.0,299.0,4.742990128004749,0.00022581750090466812,fcbe84fd695f2a1be09e90ef2438db5bb9f2c2c773a5036efdb2166e0ea153c2,0.4315183638187395,0.5071913722716267,0.6371496075342417,8.654239991301438e-08,0.32089182323021936,0.09316949906249125
constant,ood_shape,direct,unet,7,ood_shape_0001,236.44026808360903,15013.0,299.0,4.742990128004749,0.00022581750090466812,fcbe84fd695f2a1be09e90ef2438db5bb9f2c2c773a5036efdb2166e0ea153c2,1.392089402102901,1.239701003328815,0.9644967674613258,1.0271818240426e-07,0.5275538252010165,0.25
constant,ood_shape,direct,unet,7,ood_shape_0002,180.95100059158364,15013.0,299.0,4.742990128004749,0.00022581750090466812,fcbe84fd695f2a1be09e90ef2438db5bb9f2c2c773a5036efdb2166e0ea153c2,0.7190738657425041,0.8485356630005585,1.000865445483533,1.1074523342813336e-07,0.38299262952615604,0.08333333333333326
constant,ood_shape,direct,unet,7,ood_shape_0003,208.6074759394159,15013.0,299.0,4.742990128004749,0.00022581750090466812,fcbe84fd695f2a1be09e90ef2438db5bb9f2c2c773a5036efdb2166e0ea153c2,0.8415094780647637,0.8221113473960701,0.7561020123678281,9.020894253808365e-08,0.4146937800226069,0.16666666666666663
constant,ood_shape,direct,unet,7,ood_shape_0004,374.64532673286527,15013.0,299.0,4.742990128004749,0.00022581750090466812,fcbe84fd695f2a1be09e90ef2438db5bb9f2c2c773a5036efdb2166e0ea153c2,1.233932968375664,1.2189270439583668,1.0007958438018791,1.0422154161915387e-07,0.47607751005176613,0.05892556509887899
constant,ood_shape,direct,unet,7,ood_shape_0005,145.49153445980784,15013.0,299.0,4.742990128004749,0.00022581750090466812,fcbe84fd695f2a1be09e90ef2438db5bb9f2c2c773a5036efdb2166e0ea153c2,0.4304629060303405,0.6310701163953732,0.9502477835961148,1.0635896785515797e-07,0.4041949198946022,0.125
constant,ood_re,direct,unet,7,ood_re_0000,566.4474875225259,15013.0,299.0,4.742990128004749,0.00023225383241272843,fcbe84fd695f2a1be09e90ef2438db5bb9f2c2c773a5036efdb2166e0ea153c2,0.11626089366039524,0.22383201515918036,0.644285604869554,6.560505028119223e-08,0.37816767217443753,0.0
constant,ood_re,direct,unet,7,ood_re_0001,490.14181715065223,15013.0,299.0,4.742990128004749,0.00023225383241272843,fcbe84fd695f2a1be09e90ef2438db5bb9f2c2c773a5036efdb2166e0ea153c2,0.09535173979473675,0.1780602683248117,0.6058988302409651,6.679686492816472e-08,0.3562576521726029,0.0
constant,ood_re,direct,unet,7,ood_re_0002,533.202596381457,15013.0,299.0,4.742990128004749,0.00023225383241272843,fcbe84fd695f2a1be09e90ef2438db5bb9f2c2c773a5036efdb2166e0ea153c2,0.16629809923126881,0.24734819151301315,0.6544436735477689,6.652552286823266e-08,0.29683759773216556,0.0
constant,ood_re,direct,unet,7,ood_re_0003,592.5167238454294,15013.0,299.0,4.742990128004749,0.00023225383241272843,fcbe84fd695f2a1be09e90ef2438db5bb9f2c2c773a5036efdb2166e0ea153c2,0.5297502793720676,0.5314125208051974,0.7561825567328746,6.825915477293165e-08,0.20357590329798256,0.09316949906249125
constant,ood_re,direct,unet,7,ood_re_0004,489.1490754145391,15013.0,299.0,4.742990128004749,0.00023225383241272843,fcbe84fd695f2a1be09e90ef2438db5bb9f2c2c773a5036efdb2166e0ea153c2,0.2310919049577632,0.316507893033448,0.5944408773105956,7.407253121982649e-08,0.1625953331130842,0.04166666666666674
constant,ood_re,direct,unet,7,ood_re_0005,561.89866888648,15013.0,299.0,4.742990128004749,0.00023225383241272843,fcbe84fd695f2a1be09e90ef2438db5bb9f2c2c773a5036efdb2166e0ea153c2,0.15661157443725623,0.26158720413523323,0.6222387215489786,6.7648684876076e-08,0.3290976978575037,0.04166666666666674
constant,constant,direct,fno,7,constant_test_0000,378.39963682209583,12721.0,300.0,8.358338010002626,0.0006380860007387431,0c18b54d646fae171559e0c2515f5520addcf076840e16af6a28c2c4461a81de,0.05794038744475849,0.1214591881027312,0.497543844668358,6.66429258444623e-08,0.29105012867047564,0.04166666666666674
constant,constant,direct,fno,7,constant_test_0001,275.5175743523432,12721.0,300.0,8.358338010002626,0.0006380860007387431,0c18b54d646fae171559e0c2515f5520addcf076840e16af6a28c2c4461a81de,0.028056484884142363,0.07461556996960551,0.39593777671751246,6.560897247709363e-08,0.27107829465311023,0.04166666666666663
constant,constant,direct,fno,7,constant_test_0002,205.77449124508615,12721.0,300.0,8.358338010002626,0.0006380860007387431,0c18b54d646fae171559e0c2515f5520addcf076840e16af6a28c2c4461a81de,0.01765210275087926,0.05438373269504961,0.3451374420122314,8.715177557405696e-08,0.26001933120499765,0.0
constant,constant,direct,fno,7,constant_test_0003,356.31307787809095,12721.0,300.0,8.358338010002626,0.0006380860007387431,0c18b54d646fae171559e0c2515f5520addcf076840e16af6a28c2c4461a81de,0.049017582799763884,0.11108106494216079,0.47538179551316023,7.281570901795931e-08,0.2864097520277488,0.04166666666666674
constant,constant,direct,fno,7,constant_test_0004,364.9641357923895,12721.0,300.0,8.358338010002626,0.0006380860007387431,0c18b54d646fae171559e0c2515f5520addcf076840e16af6a28c2c4461a81de,0.05229241964304756,0.11509505038194714,0.4840903643805179,9.164003955675071e-08,0.2882050143999473,0.04166666666666674
constant,constant,direct,fno,7,constant_test_0005,326.11288015095056,12721.0,300.0,8.358338010002626,0.0006380860007387431,0c18b54d646fae171559e0c2515f5520addcf076840e16af6a28c2c4461a81de,0.03953071962528656,0.09735730266551405,0.44494298600471305,8.165658016423549e-08,0.28037152246842006,0.0
constant,diverse,direct,fno,7,diverse_test_0000,378.39963682209583,12721.0,300.0,8.358338010002626,0.0006172178339814612,0c18b54d646fae171559e0c2515f5520addcf076840e16af6a28c2c4461a81de,0.20651129863066178,0.3161172555570278,0.5200232687753933,7.755049580282503e-08,0.1929388848463363,0.13176156917368245
constant,diverse,direct,fno,7,diverse_test_0001,275.5175743523432,12721.0,300.0,8.358338010002626,0.0006172178339814612,0c18b54d646fae171559e0c2515f5520addcf076840e16af6a28c2c4461a81de,0.0726382583627053,0.14072096933937814,0.4358762660725916,7.423489023494767e-08,0.22329552490486895,0.058925565098878904
constant,diverse,direct,fno,7,diverse_test_0002,205.77449124508615,12721.0,300.0,8.358338010002626,0.0006172178339814612,0c18b54d646fae171559e0c2515f5520addcf076840e16af6a28c2c4461a81de,0.21084226984152724,0.25128370739102174,0.38538737594793465,7.744963426148388e-08,0.1504323424326842,0.04166666666666674
constant,diverse,direct,fno,7,diverse_test_0003,356.31307787809095,12721.0,300.0,8.358338010002626,0.0006172178339814612,0c18b54d646fae171559e0c2515f5520addcf076840e16af6a28c2c4461a81de,0.27960024677072187,0.30097081568180567,0.5239698239318877,8.518178873373472e-08,0.19857316518945042,0.04166666666666674
constant,diverse,direct,fno,7,diverse_test_0004,364.9641357923895,12721.0,300.0,8.358338010002626,0.0006172178339814612,0c18b54d646fae171559e0c2515f5520addcf076840e16af6a28c2c4461a81de,0.5560169165267941,0.6375995901516686,0.7183589477534058,7.859420492195568e-08,0.21716443086329967,0.04166666666666663
constant,diverse,direct,fno,7,diverse_test_0005,326.11288015095056,12721.0,300.0,8.358338010002626,0.0006172178339814612,0c18b54d646fae171559e0c2515f5520addcf076840e16af6a28c2c4461a81de,0.2678847833446805,0.3161650803800858,0.49125558331431823,8.469490353490983e-08,0.20144444424874083,0.0
constant,ood_shape,direct,fno,7,ood_shape_0000,322.0476102060863,12721.0,300.0,8.358338010002626,0.0006478806668989515,0c18b54d646fae171559e0c2515f5520addcf076840e16af6a28c2c4461a81de,0.21551461988020412,0.2875012974513201,0.50450102172317,6.86724774823233e-08,0.19842229795113364,0.058925565098878904
constant,ood_shape,direct,fno,7,ood_shape_0001,236.44026808360903,12721.0,300.0,8.358338010002626,0.0006478806668989515,0c18b54d646fae171559e0c2515f5520addcf076840e16af6a28c2c4461a81de,1.1698928291075372,1.0707283730329056,0.8021077533124747,1.0748333778565211e-07,0.14600214860855423,0.15023130314433292
constant,ood_shape,direct,fno,7,ood_shape_0002,180.95100059158364,12721.0,300.0,8.358338010002626,0.0006478806668989515,0c18b54d646fae171559e0c2515f5520addcf076840e16af6a28c2c4461a81de,0.42978524607661794,0.4991718861583729,0.7419785955097246,8.08915032735058e-08,0.246645252692603,0.1317615691736825
constant,ood_shape,direct,fno,7,ood_shape_0003,208.6074759394159,12721.0,300.0,8.358338010002626,0.0006478806668989515,0c18b54d646fae171559e0c2515f5520addcf076840e16af6a28c2c4461a81de,0.6673398788671082,0.6805892324756475,0.6184770894018037,9.302593895199607e-08,0.15122984697427333,0.0931694990624912
constant,ood_shape,direct,fno,7,ood_shape_0004,374.64532673286527,12721.0,300.0,8.358338010002626,0.0006478806668989515,0c18b54d646fae171559e0c2515f5520addcf076840e16af6a28c2c4461a81de,0.7534625669929806,0.8177303306211768,0.8056755828722612,9.264435618661082e-08,0.21296583377885558,0.058925565098878904
constant,ood_shape,direct,fno,7,ood_shape_0005,145.49153445980784,12721.0,300.0,8.358338010002626,0.0006478806668989515,0c18b54d646fae171559e0c2515f5520addcf076840e16af6a28c2c4461a81de,0.1834293625673907,0.3469687899828303,0.7242333088672348,7.536660007190221e-08,0.31979019780363116,0.08333333333333337
constant,ood_re,direct,fno,7,ood_re_0000,566.4474875225259,12721.0,300.0,8.358338010002626,0.0005744353341772997,0c18b54d646fae171559e0c2515f5520addcf076840e16af6a28c2c4461a81de,0.2038337107608295,0.25923337012698927,0.5927410673856883,7.752790764925521e-08,0.28327134541941446,0.058925565098878904
constant,ood_re,direct,fno,7,ood_re_0001,490.14181715065223,12721.0,300.0,8.358338010002626,0.0005744353341772997,0c18b54d646fae171559e0c2515f5520addcf076840e16af6a28c2c4461a81de,0.12019522316129382,0.19756319361467634,0.5565966401228072,7.26465998468484e-08,0.2656140540495837,0.05892556509887899
constant,ood_re,direct,fno,7,ood_re_0002,533.202596381457,12721.0,300.0,8.358338010002626,0.0005744353341772997,0c18b54d646fae171559e0c2515f5520addcf076840e16af6a28c2c4461a81de,0.2660699335331945,0.28768533484684494,0.5927028709601254,7.806819013467248e-08,0.2434544606700131,0.04166666666666663
constant,ood_re,direct,fno,7,ood_re_0003,592.5167238454294,12721.0,300.0,8.358338010002626,0.0005744353341772997,0c18b54d646fae171559e0c2515f5520addcf076840e16af6a28c2c4461a81de,0.731797533301037,0.7064042371609797,0.6892241899822805,9.95416797877624e-08,0.14095187624759276,0.05892556509887899
constant,ood_re,direct,fno,7,ood_re_0004,489.1490754145391,12721.0,300.0,8.358338010002626,0.0005744353341772997,0c18b54d646fae171559e0c2515f5520addcf076840e16af6a28c2c4461a81de,0.3188125277056108,0.38089215458783965,0.564030586854666,8.123088690581426e-08,0.15260288861240257,0.09316949906249115
constant,ood_re,direct,fno,7,ood_re_0005,561.89866888648,12721.0,300.0,8.358338010002626,0.0005744353341772997,0c18b54d646fae171559e0c2515f5520addcf076840e16af6a28c2c4461a81de,0.17328556636948386,0.2889108418163796,0.6034688853580462,7.460014472826515e-08,0.23999510447521613,0.0931694990624913
constant,constant,direct,fno_physics,7,constant_test_0000,378.39963682209583,12721.0,300.0,8.475745487005042,0.0006504425000457559,4913b96a3708c591fc4b325c8278813d2fe608e8edad5a4c650353e3081ef982,0.06857479341839591,0.16691510485617989,0.7109824520722023,7.477736829741843e-08,0.11109527130161365,0.04166666666666674
constant,constant,direct,fno_physics,7,constant_test_0001,275.5175743523432,12721.0,300.0,8.475745487005042,0.0006504425000457559,4913b96a3708c591fc4b325c8278813d2fe608e8edad5a4c650353e3081ef982,0.04765289060272185,0.12533341628753186,0.5827494454117714,8.722645361558534e-08,0.08955203588770254,0.0
constant,constant,direct,fno_physics,7,constant_test_0002,205.77449124508615,12721.0,300.0,8.475745487005042,0.0006504425000457559,4913b96a3708c591fc4b325c8278813d2fe608e8edad5a4c650353e3081ef982,0.03446619017829888,0.09597228218104058,0.4853641451902253,8.21637584635937e-08,0.08212188271851185,0.0
constant,constant,direct,fno_physics,7,constant_test_0003,356.31307787809095,12721.0,300.0,8.475745487005042,0.0006504425000457559,4913b96a3708c591fc4b325c8278813d2fe608e8edad5a4c650353e3081ef982,0.061913199023119064,0.15763770899337987,0.6858413785622671,6.611540470657928e-08,0.10540622565668725,0.04166666666666674
constant,constant,direct,fno_physics,7,constant_test_0004,364.9641357923895,12721.0,300.0,8.475745487005042,0.0006504425000457559,4913b96a3708c591fc4b325c8278813d2fe608e8edad5a4c650353e3081ef982,0.0642960122201547,0.16120079757762795,0.6958537115086696,8.620371261258697e-08,0.10756801146795161,0.04166666666666674
constant,constant,direct,fno_physics,7,constant_test_0005,326.11288015095056,12721.0,300.0,8.475745487005042,0.0006504425000457559,4913b96a3708c591fc4b325c8278813d2fe608e8edad5a4c650353e3081ef982,0.055417323904569965,0.14560918526245442,0.6492517380637537,9.20684541938499e-08,0.09855208353103181,0.0
constant,diverse,direct,fno_physics,7,diverse_test_0000,378.39963682209583,12721.0,300.0,8.475745487005042,0.00046827816671187367,4913b96a3708c591fc4b325c8278813d2fe608e8edad5a4c650353e3081ef982,0.21361173303331937,0.3640855561045231,0.8324558029125003,7.174391924991141e-08,0.18400646620421704,0.1717960677340692
constant,diverse,direct,fno_physics,7,diverse_test_0001,275.5175743523432,12721.0,300.0,8.475745487005042,0.00046827816671187367,4913b96a3708c591fc4b325c8278813d2fe608e8edad5a4c650353e3081ef982,0.09160421789917376,0.20391018886213966,0.666154959276088,7.582745098488886e-08,0.11355522663824079,0.04166666666666663
constant,diverse,direct,fno_physics,7,diverse_test_0002,205.77449124508615,12721.0,300.0,8.475745487005042,0.00046827816671187367,4913b96a3708c591fc4b325c8278813d2fe608e8edad5a4c650353e3081ef982,0.23094716150805422,0.2974276649450756,0.6149696817544171,8.527722172857466e-08,0.15254101860137104,0.0931694990624913
constant,diverse,direct,fno_physics,7,diverse_test_0003,356.31307787809095,12721.0,300.0,8.475745487005042,0.00046827816671187367,4913b96a3708c591fc4b325c8278813d2fe608e8edad5a4c650353e3081ef982,0.29788619125803206,0.3634132015145008,0.8025153403226039,8.38355163068627e-08,0.15473153244153376,0.08333333333333337
constant,diverse,direct,fno_physics,7,diverse_test_0004,364.9641357923895,12721.0,300.0,8.475745487005042,0.00046827816671187367,4913b96a3708c591fc4b325c8278813d2fe608e8edad5a4c650353e3081ef982,0.6174292289491229,0.7584698562637838,1.0525892955816174,8.210815138909311e-08,0.29318736106972915,0.04166666666666663
constant,diverse,direct,fno_physics,7,diverse_test_0005,326.11288015095056,12721.0,300.0,8.475745487005042,0.00046827816671187367,4913b96a3708c591fc4b325c8278813d2fe608e8edad5a4c650353e3081ef982,0.30296742447837455,0.4177619738835451,0.8084396088482216,8.98540903904177e-08,0.1947250716235427,0.0
constant,ood_shape,direct,fno_physics,7,ood_shape_0000,322.0476102060863,12721.0,300.0,8.475745487005042,0.0004629568332651009,4913b96a3708c591fc4b325c8278813d2fe608e8edad5a4c650353e3081ef982,0.24595915790172065,0.4256572318733694,0.8736655674239827,8.739281298630885e-08,0.2297209645805069,0.04166666666666663
constant,ood_shape,direct,fno_physics,7,ood_shape_0001,236.44026808360903,12721.0,300.0,8.475745487005042,0.0004629568332651009,4913b96a3708c591fc4b325c8278813d2fe608e8edad5a4c650353e3081ef982,1.2166134204374182,1.1414085000680203,1.1718856712032013,9.689853897043577e-08,0.4184647555974801,0.17179606773406925
constant,ood_shape,direct,fno_physics,7,ood_shape_0002,180.95100059158364,12721.0,300.0,8.475745487005042,0.0004629568332651009,4913b96a3708c591fc4b325c8278813d2fe608e8edad5a4c650353e3081ef982,0.4768050538209383,0.7105424418050617,1.261947614106015,1.0575611497642967e-07,0.3633361658304269,0.20833333333333337
constant,ood_shape,direct,fno_physics,7,ood_shape_0003,208.6074759394159,12721.0,300.0,8.475745487005042,0.0004629568332651009,4913b96a3708c591fc4b325c8278813d2fe608e8edad5a4c650353e3081ef982,0.7038812811965597,0.754537988396323,0.9402804267589717,1.0162484898046387e-07,0.30294593933362957,0.125
constant,ood_shape,direct,fno_physics,7,ood_shape_0004,374.64532673286527,12721.0,300.0,8.475745487005042,0.0004629568332651009,4913b96a3708c591fc4b325c8278813d2fe608e8edad5a4c650353e3081ef982,0.7862047034885865,0.9324925599547258,1.2473569373994693,7.655710021481354e-08,0.2994633782733421,0.058925565098878904
constant,ood_shape,direct,fno_physics,7,ood_shape_0005,145.49153445980784,12721.0,300.0,8.475745487005042,0.0004629568332651009,4913b96a3708c591fc4b325c8278813d2fe608e8edad5a4c650353e3081ef982,0.22477672812392596,0.47730803091529367,1.015648516355041,6.609364788801031e-08,0.32170921269493535,0.13176156917368245
constant,ood_re,direct,fno_physics,7,ood_re_0000,566.4474875225259,12721.0,300.0,8.475745487005042,0.00046983383435872383,4913b96a3708c591fc4b325c8278813d2fe608e8edad5a4c650353e3081ef982,0.18350973033911572,0.2637379673335637,0.8345503224102123,6.770552829493681e-08,0.1159241888411943,0.0
constant,ood_re,direct,fno_physics,7,ood_re_0001,490.14181715065223,12721.0,300.0,8.475745487005042,0.00046983383435872383,4913b96a3708c591fc4b325c8278813d2fe608e8edad5a4c650353e3081ef982,0.11303732638480725,0.2225792726190802,0.8021542614690838,6.749719716481195e-08,0.10390903894566882,0.04166666666666674
constant,ood_re,direct,fno_physics,7,ood_re_0002,533.202596381457,12721.0,300.0,8.475745487005042,0.00046983383435872383,4913b96a3708c591fc4b325c8278813d2fe608e8edad5a4c650353e3081ef982,0.252700351701212,0.30608754751352796,0.8525627382289581,8.120586869608815e-08,0.06415037941231178,0.04166666666666663
constant,ood_re,direct,fno_physics,7,ood_re_0003,592.5167238454294,12721.0,300.0,8.475745487005042,0.00046983383435872383,4913b96a3708c591fc4b325c8278813d2fe608e8edad5a4c650353e3081ef982,0.7327562122549652,0.7320050383714565,1.0172663967440803,7.853110872702018e-08,0.18976994276383005,0.09316949906249125
constant,ood_re,direct,fno_physics,7,ood_re_0004,489.1490754145391,12721.0,300.0,8.475745487005042,0.00046983383435872383,4913b96a3708c591fc4b325c8278813d2fe608e8edad5a4c650353e3081ef982,0.3161273452688348,0.43856295050741906,0.9242126357514548,9.162332759160563e-08,0.16415281593383071,0.1317615691736824
constant,ood_re,direct,fno_physics,7,ood_re_0005,561.89866888648,12721.0,300.0,8.475745487005042,0.00046983383435872383,4913b96a3708c591fc4b325c8278813d2fe608e8edad5a4c650353e3081ef982,0.15666584900446812,0.30589865666465055,0.8804444932293026,7.579909322430467e-08,0.12132110405198605,0.04166666666666663
constant,constant,direct,coordinate_mlp,17,constant_test_0000,378.39963682209583,3457.0,300.0,3.179918391004321,0.00023774716707218127,3690499ff80534f23158fdd890fd87c6fb12366eaa0be33240a118786dff42c9,0.19007227432113913,0.3912939955120614,0.7888731875549546,6.72189486294883e-08,0.49756640766746335,0.0931694990624913
constant,constant,direct,coordinate_mlp,17,constant_test_0001,275.5175743523432,3457.0,300.0,3.179918391004321,0.00023774716707218127,3690499ff80534f23158fdd890fd87c6fb12366eaa0be33240a118786dff42c9,0.1758052380735347,0.36737798205620104,0.7542384877464272,8.301594789372757e-08,0.467514149392353,0.08333333333333337
constant,constant,direct,coordinate_mlp,17,constant_test_0002,205.77449124508615,3457.0,300.0,3.179918391004321,0.00023774716707218127,3690499ff80534f23158fdd890fd87c6fb12366eaa0be33240a118786dff42c9,0.166188676981678,0.3471748897344921,0.7298636950466328,7.078934061155451e-08,0.4478100359135985,0.04166666666666674
